"","date_value","type","group","value"
"1397",2017-10-28,"arrest","violent",17
"1398",2017-10-29,"arrest","violent",26
"1399",2017-10-30,"arrest","violent",22
"1400",2017-10-31,"arrest","violent",15
"1401",2017-11-01,"arrest","violent",31
"1402",2017-11-02,"arrest","violent",23
"1403",2017-11-03,"arrest","violent",11
"1404",2017-11-04,"arrest","violent",12
"1405",2017-11-05,"arrest","violent",17
"1406",2017-11-06,"arrest","violent",22
"1407",2017-11-07,"arrest","violent",25
"1408",2017-11-08,"arrest","violent",23
"1409",2017-11-09,"arrest","violent",28
"1410",2017-11-10,"arrest","violent",32
"1411",2017-11-11,"arrest","violent",14
"1412",2017-11-12,"arrest","violent",15
"1413",2017-11-13,"arrest","violent",31
"1414",2017-11-14,"arrest","violent",34
"1415",2017-11-15,"arrest","violent",21
"1416",2017-11-16,"arrest","violent",32
"1417",2017-11-17,"arrest","violent",21
"1418",2017-11-18,"arrest","violent",29
"1419",2017-11-19,"arrest","violent",10
"1420",2017-11-20,"arrest","violent",16
"1421",2017-11-21,"arrest","violent",25
"1422",2017-11-22,"arrest","violent",25
"1423",2017-11-23,"arrest","violent",5
"1424",2017-11-24,"arrest","violent",15
"1425",2017-11-25,"arrest","violent",16
"1426",2017-11-26,"arrest","violent",23
"1427",2017-11-27,"arrest","violent",23
"1428",2017-11-28,"arrest","violent",26
"1429",2017-11-29,"arrest","violent",37
"1430",2017-11-30,"arrest","violent",18
"1431",2017-12-01,"arrest","violent",20
"1432",2017-12-02,"arrest","violent",21
"1433",2017-12-03,"arrest","violent",23
"1434",2017-12-04,"arrest","violent",26
"1435",2017-12-05,"arrest","violent",31
"1436",2017-12-06,"arrest","violent",24
"1437",2017-12-07,"arrest","violent",27
"1438",2017-12-08,"arrest","violent",24
"1439",2017-12-09,"arrest","violent",21
"1440",2017-12-10,"arrest","violent",13
"1441",2017-12-11,"arrest","violent",23
"1442",2017-12-12,"arrest","violent",23
"1443",2017-12-13,"arrest","violent",30
"1444",2017-12-14,"arrest","violent",21
"1445",2017-12-15,"arrest","violent",15
"1446",2017-12-16,"arrest","violent",17
"1447",2017-12-17,"arrest","violent",19
"1448",2017-12-18,"arrest","violent",28
"1449",2017-12-19,"arrest","violent",35
"1450",2017-12-20,"arrest","violent",30
"1451",2017-12-21,"arrest","violent",24
"1452",2017-12-22,"arrest","violent",25
"1453",2017-12-23,"arrest","violent",15
"1454",2017-12-24,"arrest","violent",15
"1455",2017-12-25,"arrest","violent",12
"1456",2017-12-26,"arrest","violent",20
"1457",2017-12-27,"arrest","violent",23
"1458",2017-12-28,"arrest","violent",30
"1459",2017-12-29,"arrest","violent",20
"1460",2017-12-30,"arrest","violent",11
"1461",2017-12-31,"arrest","violent",11
"1462",2018-01-01,"arrest","violent",23
"1463",2018-01-02,"arrest","violent",29
"1464",2018-01-03,"arrest","violent",22
"1465",2018-01-04,"arrest","violent",14
"1466",2018-01-05,"arrest","violent",20
"1467",2018-01-06,"arrest","violent",16
"1468",2018-01-07,"arrest","violent",15
"1469",2018-01-08,"arrest","violent",18
"1470",2018-01-09,"arrest","violent",20
"1471",2018-01-10,"arrest","violent",36
"1472",2018-01-11,"arrest","violent",36
"1473",2018-01-12,"arrest","violent",28
"1474",2018-01-13,"arrest","violent",18
"1475",2018-01-14,"arrest","violent",21
"1476",2018-01-15,"arrest","violent",16
"1477",2018-01-16,"arrest","violent",26
"1478",2018-01-17,"arrest","violent",21
"1479",2018-01-18,"arrest","violent",31
"1480",2018-01-19,"arrest","violent",19
"1481",2018-01-20,"arrest","violent",15
"1482",2018-01-21,"arrest","violent",25
"1483",2018-01-22,"arrest","violent",15
"1484",2018-01-23,"arrest","violent",26
"1485",2018-01-24,"arrest","violent",23
"1486",2018-01-25,"arrest","violent",33
"1487",2018-01-26,"arrest","violent",30
"1488",2018-01-27,"arrest","violent",15
"1489",2018-01-28,"arrest","violent",29
"1490",2018-01-29,"arrest","violent",14
"1491",2018-01-30,"arrest","violent",22
"1492",2018-01-31,"arrest","violent",19
"1493",2018-02-01,"arrest","violent",34
"1494",2018-02-02,"arrest","violent",24
"1495",2018-02-03,"arrest","violent",24
"1496",2018-02-04,"arrest","violent",14
"1497",2018-02-05,"arrest","violent",27
"1498",2018-02-06,"arrest","violent",28
"1499",2018-02-07,"arrest","violent",14
"1500",2018-02-08,"arrest","violent",12
"1501",2018-02-09,"arrest","violent",19
"1502",2018-02-10,"arrest","violent",18
"1503",2018-02-11,"arrest","violent",24
"1504",2018-02-12,"arrest","violent",17
"1505",2018-02-13,"arrest","violent",28
"1506",2018-02-14,"arrest","violent",16
"1507",2018-02-15,"arrest","violent",30
"1508",2018-02-16,"arrest","violent",14
"1509",2018-02-17,"arrest","violent",23
"1510",2018-02-18,"arrest","violent",21
"1511",2018-02-19,"arrest","violent",28
"1512",2018-02-20,"arrest","violent",41
"1513",2018-02-21,"arrest","violent",30
"1514",2018-02-22,"arrest","violent",19
"1515",2018-02-23,"arrest","violent",20
"1516",2018-02-24,"arrest","violent",24
"1517",2018-02-25,"arrest","violent",21
"1518",2018-02-26,"arrest","violent",21
"1519",2018-02-27,"arrest","violent",20
"1520",2018-02-28,"arrest","violent",21
"1521",2018-03-01,"arrest","violent",26
"1522",2018-03-02,"arrest","violent",19
"1523",2018-03-03,"arrest","violent",22
"1524",2018-03-04,"arrest","violent",20
"1525",2018-03-05,"arrest","violent",17
"1526",2018-03-06,"arrest","violent",24
"1527",2018-03-07,"arrest","violent",21
"1528",2018-03-08,"arrest","violent",12
"1529",2018-03-09,"arrest","violent",23
"1530",2018-03-10,"arrest","violent",17
"1531",2018-03-11,"arrest","violent",18
"1532",2018-03-12,"arrest","violent",24
"1533",2018-03-13,"arrest","violent",22
"1534",2018-03-14,"arrest","violent",39
"1535",2018-03-15,"arrest","violent",27
"1536",2018-03-16,"arrest","violent",23
"1537",2018-03-17,"arrest","violent",17
"1538",2018-03-18,"arrest","violent",10
"1539",2018-03-19,"arrest","violent",24
"1540",2018-03-20,"arrest","violent",27
"1541",2018-03-21,"arrest","violent",16
"1542",2018-03-22,"arrest","violent",19
"1543",2018-03-23,"arrest","violent",22
"1544",2018-03-24,"arrest","violent",24
"1545",2018-03-25,"arrest","violent",15
"1546",2018-03-26,"arrest","violent",20
"1547",2018-03-27,"arrest","violent",29
"1548",2018-03-28,"arrest","violent",15
"1549",2018-03-29,"arrest","violent",20
"1550",2018-03-30,"arrest","violent",24
"1551",2018-03-31,"arrest","violent",20
"1552",2018-04-01,"arrest","violent",13
"1553",2018-04-02,"arrest","violent",23
"1554",2018-04-03,"arrest","violent",29
"1555",2018-04-04,"arrest","violent",34
"1556",2018-04-05,"arrest","violent",13
"1557",2018-04-06,"arrest","violent",22
"1558",2018-04-07,"arrest","violent",17
"1559",2018-04-08,"arrest","violent",13
"1560",2018-04-09,"arrest","violent",32
"1561",2018-04-10,"arrest","violent",31
"1562",2018-04-11,"arrest","violent",30
"1563",2018-04-12,"arrest","violent",24
"1564",2018-04-13,"arrest","violent",14
"1565",2018-04-14,"arrest","violent",23
"1566",2018-04-15,"arrest","violent",17
"1567",2018-04-16,"arrest","violent",21
"1568",2018-04-17,"arrest","violent",20
"1569",2018-04-18,"arrest","violent",12
"1570",2018-04-19,"arrest","violent",31
"1571",2018-04-20,"arrest","violent",20
"1572",2018-04-21,"arrest","violent",20
"1573",2018-04-22,"arrest","violent",11
"1574",2018-04-23,"arrest","violent",24
"1575",2018-04-24,"arrest","violent",32
"1576",2018-04-25,"arrest","violent",26
"1577",2018-04-26,"arrest","violent",18
"1578",2018-04-27,"arrest","violent",16
"1579",2018-04-28,"arrest","violent",20
"1580",2018-04-29,"arrest","violent",24
"1581",2018-04-30,"arrest","violent",26
"1582",2018-05-01,"arrest","violent",15
"1583",2018-05-02,"arrest","violent",21
"1584",2018-05-03,"arrest","violent",39
"1585",2018-05-04,"arrest","violent",22
"1586",2018-05-05,"arrest","violent",29
"1587",2018-05-06,"arrest","violent",27
"1588",2018-05-07,"arrest","violent",35
"1589",2018-05-08,"arrest","violent",17
"1590",2018-05-09,"arrest","violent",35
"1591",2018-05-10,"arrest","violent",28
"1592",2018-05-11,"arrest","violent",15
"1593",2018-05-12,"arrest","violent",26
"1594",2018-05-13,"arrest","violent",19
"1595",2018-05-14,"arrest","violent",26
"1596",2018-05-15,"arrest","violent",21
"1597",2018-05-16,"arrest","violent",24
"1598",2018-05-17,"arrest","violent",27
"1599",2018-05-18,"arrest","violent",26
"1600",2018-05-19,"arrest","violent",16
"1601",2018-05-20,"arrest","violent",35
"1602",2018-05-21,"arrest","violent",18
"1603",2018-05-22,"arrest","violent",13
"1604",2018-05-23,"arrest","violent",32
"1605",2018-05-24,"arrest","violent",30
"1606",2018-05-25,"arrest","violent",27
"1607",2018-05-26,"arrest","violent",15
"1608",2018-05-27,"arrest","violent",22
"1609",2018-05-28,"arrest","violent",22
"1610",2018-05-29,"arrest","violent",29
"1611",2018-05-30,"arrest","violent",26
"1612",2018-05-31,"arrest","violent",17
"1613",2018-06-01,"arrest","violent",33
"1614",2018-06-02,"arrest","violent",37
"1615",2018-06-03,"arrest","violent",19
"1616",2018-06-04,"arrest","violent",15
"1617",2018-06-05,"arrest","violent",23
"1618",2018-06-06,"arrest","violent",25
"1619",2018-06-07,"arrest","violent",41
"1620",2018-06-08,"arrest","violent",28
"1621",2018-06-09,"arrest","violent",29
"1622",2018-06-10,"arrest","violent",23
"1623",2018-06-11,"arrest","violent",16
"1624",2018-06-12,"arrest","violent",27
"1625",2018-06-13,"arrest","violent",26
"1626",2018-06-14,"arrest","violent",25
"1627",2018-06-15,"arrest","violent",34
"1628",2018-06-16,"arrest","violent",18
"1629",2018-06-17,"arrest","violent",13
"1630",2018-06-18,"arrest","violent",28
"1631",2018-06-19,"arrest","violent",21
"1632",2018-06-20,"arrest","violent",23
"1633",2018-06-21,"arrest","violent",28
"1634",2018-06-22,"arrest","violent",20
"1635",2018-06-23,"arrest","violent",14
"1636",2018-06-24,"arrest","violent",10
"1637",2018-06-25,"arrest","violent",18
"1638",2018-06-26,"arrest","violent",23
"1639",2018-06-27,"arrest","violent",35
"1640",2018-06-28,"arrest","violent",26
"1641",2018-06-29,"arrest","violent",10
"1642",2018-06-30,"arrest","violent",13
"1643",2018-07-01,"arrest","violent",13
"1644",2018-07-02,"arrest","violent",23
"1645",2018-07-03,"arrest","violent",25
"1646",2018-07-04,"arrest","violent",20
"1647",2018-07-05,"arrest","violent",29
"1648",2018-07-06,"arrest","violent",37
"1649",2018-07-07,"arrest","violent",30
"1650",2018-07-08,"arrest","violent",14
"1651",2018-07-09,"arrest","violent",21
"1652",2018-07-10,"arrest","violent",25
"1653",2018-07-11,"arrest","violent",23
"1654",2018-07-12,"arrest","violent",22
"1655",2018-07-13,"arrest","violent",33
"1656",2018-07-14,"arrest","violent",22
"1657",2018-07-15,"arrest","violent",24
"1658",2018-07-16,"arrest","violent",21
"1659",2018-07-17,"arrest","violent",33
"1660",2018-07-18,"arrest","violent",16
"1661",2018-07-19,"arrest","violent",27
"1662",2018-07-20,"arrest","violent",31
"1663",2018-07-21,"arrest","violent",25
"1664",2018-07-22,"arrest","violent",20
"1665",2018-07-23,"arrest","violent",24
"1666",2018-07-24,"arrest","violent",20
"1667",2018-07-25,"arrest","violent",26
"1668",2018-07-26,"arrest","violent",20
"1669",2018-07-27,"arrest","violent",36
"1670",2018-07-28,"arrest","violent",13
"1671",2018-07-29,"arrest","violent",22
"1672",2018-07-30,"arrest","violent",25
"1673",2018-07-31,"arrest","violent",14
"1674",2018-08-01,"arrest","violent",36
"1675",2018-08-02,"arrest","violent",34
"1676",2018-08-03,"arrest","violent",27
"1677",2018-08-04,"arrest","violent",18
"1678",2018-08-05,"arrest","violent",12
"1679",2018-08-06,"arrest","violent",19
"1680",2018-08-07,"arrest","violent",19
"1681",2018-08-08,"arrest","violent",20
"1682",2018-08-09,"arrest","violent",24
"1683",2018-08-10,"arrest","violent",9
"1684",2018-08-11,"arrest","violent",19
"1685",2018-08-12,"arrest","violent",14
"1686",2018-08-13,"arrest","violent",18
"1687",2018-08-14,"arrest","violent",33
"1688",2018-08-15,"arrest","violent",37
"1689",2018-08-16,"arrest","violent",26
"1690",2018-08-17,"arrest","violent",22
"1691",2018-08-18,"arrest","violent",19
"1692",2018-08-19,"arrest","violent",23
"1693",2018-08-20,"arrest","violent",18
"1694",2018-08-21,"arrest","violent",33
"1695",2018-08-22,"arrest","violent",27
"1696",2018-08-23,"arrest","violent",28
"1697",2018-08-24,"arrest","violent",26
"1698",2018-08-25,"arrest","violent",22
"1699",2018-08-26,"arrest","violent",21
"1700",2018-08-27,"arrest","violent",16
"1701",2018-08-28,"arrest","violent",35
"1702",2018-08-29,"arrest","violent",27
"1703",2018-08-30,"arrest","violent",16
"1704",2018-08-31,"arrest","violent",36
"1705",2018-09-01,"arrest","violent",12
"1706",2018-09-02,"arrest","violent",22
"1707",2018-09-03,"arrest","violent",25
"1708",2018-09-04,"arrest","violent",32
"1709",2018-09-05,"arrest","violent",34
"1710",2018-09-06,"arrest","violent",19
"1711",2018-09-07,"arrest","violent",16
"1712",2018-09-08,"arrest","violent",45
"1713",2018-09-09,"arrest","violent",19
"1714",2018-09-10,"arrest","violent",20
"1715",2018-09-11,"arrest","violent",25
"1716",2018-09-12,"arrest","violent",31
"1717",2018-09-13,"arrest","violent",23
"1718",2018-09-14,"arrest","violent",21
"1719",2018-09-15,"arrest","violent",22
"1720",2018-09-16,"arrest","violent",16
"1721",2018-09-17,"arrest","violent",20
"1722",2018-09-18,"arrest","violent",23
"1723",2018-09-19,"arrest","violent",26
"1724",2018-09-20,"arrest","violent",27
"1725",2018-09-21,"arrest","violent",25
"1726",2018-09-22,"arrest","violent",34
"1727",2018-09-23,"arrest","violent",20
"1728",2018-09-24,"arrest","violent",19
"1729",2018-09-25,"arrest","violent",21
"1730",2018-09-26,"arrest","violent",24
"1731",2018-09-27,"arrest","violent",19
"1732",2018-09-28,"arrest","violent",22
"1733",2018-09-29,"arrest","violent",14
"1734",2018-09-30,"arrest","violent",23
"1735",2018-10-01,"arrest","violent",14
"1736",2018-10-02,"arrest","violent",21
"1737",2018-10-03,"arrest","violent",15
"1738",2018-10-04,"arrest","violent",25
"1739",2018-10-05,"arrest","violent",18
"1740",2018-10-06,"arrest","violent",27
"1741",2018-10-07,"arrest","violent",11
"1742",2018-10-08,"arrest","violent",18
"1743",2018-10-09,"arrest","violent",26
"1744",2018-10-10,"arrest","violent",36
"1745",2018-10-11,"arrest","violent",25
"1746",2018-10-12,"arrest","violent",20
"1747",2018-10-13,"arrest","violent",21
"1748",2018-10-14,"arrest","violent",13
"1749",2018-10-15,"arrest","violent",14
"1750",2018-10-16,"arrest","violent",24
"1751",2018-10-17,"arrest","violent",17
"1752",2018-10-18,"arrest","violent",23
"1753",2018-10-19,"arrest","violent",24
"1754",2018-10-20,"arrest","violent",16
"1755",2018-10-21,"arrest","violent",24
"1756",2018-10-22,"arrest","violent",18
"1757",2018-10-23,"arrest","violent",30
"1758",2018-10-24,"arrest","violent",12
"1759",2018-10-25,"arrest","violent",16
"1760",2018-10-26,"arrest","violent",22
"1761",2018-10-27,"arrest","violent",16
"1762",2018-10-28,"arrest","violent",15
"1763",2018-10-29,"arrest","violent",16
"1764",2018-10-30,"arrest","violent",18
"1765",2018-10-31,"arrest","violent",18
"1766",2018-11-01,"arrest","violent",19
"1767",2018-11-02,"arrest","violent",30
"1768",2018-11-03,"arrest","violent",25
"1769",2018-11-04,"arrest","violent",15
"1770",2018-11-05,"arrest","violent",18
"1771",2018-11-06,"arrest","violent",24
"1772",2018-11-07,"arrest","violent",24
"1773",2018-11-08,"arrest","violent",14
"1774",2018-11-09,"arrest","violent",15
"1775",2018-11-10,"arrest","violent",20
"1776",2018-11-11,"arrest","violent",18
"1777",2018-11-12,"arrest","violent",12
"1778",2018-11-13,"arrest","violent",12
"1779",2018-11-14,"arrest","violent",18
"1780",2018-11-15,"arrest","violent",11
"1781",2018-11-16,"arrest","violent",21
"1782",2018-11-17,"arrest","violent",20
"1783",2018-11-18,"arrest","violent",24
"1784",2018-11-19,"arrest","violent",15
"1785",2018-11-20,"arrest","violent",20
"1786",2018-11-21,"arrest","violent",25
"1787",2018-11-22,"arrest","violent",6
"1788",2018-11-23,"arrest","violent",15
"1789",2018-11-24,"arrest","violent",14
"1790",2018-11-25,"arrest","violent",14
"1791",2018-11-26,"arrest","violent",17
"1792",2018-11-27,"arrest","violent",14
"1793",2018-11-28,"arrest","violent",18
"1794",2018-11-29,"arrest","violent",26
"1795",2018-11-30,"arrest","violent",22
"1796",2018-12-01,"arrest","violent",20
"1797",2018-12-02,"arrest","violent",16
"1798",2018-12-03,"arrest","violent",19
"1799",2018-12-04,"arrest","violent",19
"1800",2018-12-05,"arrest","violent",20
"1801",2018-12-06,"arrest","violent",27
"1802",2018-12-07,"arrest","violent",30
"1803",2018-12-08,"arrest","violent",21
"1804",2018-12-09,"arrest","violent",9
"1805",2018-12-10,"arrest","violent",23
"1806",2018-12-11,"arrest","violent",28
"1807",2018-12-12,"arrest","violent",23
"1808",2018-12-13,"arrest","violent",32
"1809",2018-12-14,"arrest","violent",27
"1810",2018-12-15,"arrest","violent",20
"1811",2018-12-16,"arrest","violent",15
"1812",2018-12-17,"arrest","violent",28
"1813",2018-12-18,"arrest","violent",23
"1814",2018-12-19,"arrest","violent",35
"1815",2018-12-20,"arrest","violent",25
"1816",2018-12-21,"arrest","violent",23
"1817",2018-12-22,"arrest","violent",24
"1818",2018-12-23,"arrest","violent",24
"1819",2018-12-24,"arrest","violent",11
"1820",2018-12-25,"arrest","violent",19
"1821",2018-12-26,"arrest","violent",20
"1822",2018-12-27,"arrest","violent",24
"1823",2018-12-28,"arrest","violent",22
"1824",2018-12-29,"arrest","violent",20
"1825",2018-12-30,"arrest","violent",15
"1826",2018-12-31,"arrest","violent",19
"1827",2019-01-01,"arrest","violent",32
"1828",2019-01-02,"arrest","violent",22
"1829",2019-01-03,"arrest","violent",23
"1830",2019-01-04,"arrest","violent",23
"1831",2019-01-05,"arrest","violent",19
"1832",2019-01-06,"arrest","violent",8
"1833",2019-01-07,"arrest","violent",23
"1834",2019-01-08,"arrest","violent",25
"1835",2019-01-09,"arrest","violent",32
"1836",2019-01-10,"arrest","violent",29
"1837",2019-01-11,"arrest","violent",37
"1838",2019-01-12,"arrest","violent",20
"1839",2019-01-13,"arrest","violent",20
"1840",2019-01-14,"arrest","violent",20
"1841",2019-01-15,"arrest","violent",26
"1842",2019-01-16,"arrest","violent",39
"1843",2019-01-17,"arrest","violent",33
"1844",2019-01-18,"arrest","violent",19
"1845",2019-01-19,"arrest","violent",27
"1846",2019-01-20,"arrest","violent",15
"1847",2019-01-21,"arrest","violent",29
"1848",2019-01-22,"arrest","violent",18
"1849",2019-01-23,"arrest","violent",25
"1850",2019-01-24,"arrest","violent",21
"1851",2019-01-25,"arrest","violent",28
"1852",2019-01-26,"arrest","violent",17
"1853",2019-01-27,"arrest","violent",14
"1854",2019-01-28,"arrest","violent",20
"1855",2019-01-29,"arrest","violent",22
"1856",2019-01-30,"arrest","violent",31
"1857",2019-01-31,"arrest","violent",15
"1858",2019-02-01,"arrest","violent",19
"1859",2019-02-02,"arrest","violent",18
"1860",2019-02-03,"arrest","violent",22
"1861",2019-02-04,"arrest","violent",30
"1862",2019-02-05,"arrest","violent",25
"1863",2019-02-06,"arrest","violent",26
"1864",2019-02-07,"arrest","violent",28
"1865",2019-02-08,"arrest","violent",22
"1866",2019-02-09,"arrest","violent",23
"1867",2019-02-10,"arrest","violent",23
"1868",2019-02-11,"arrest","violent",19
"1869",2019-02-12,"arrest","violent",42
"1870",2019-02-13,"arrest","violent",20
"1871",2019-02-14,"arrest","violent",22
"1872",2019-02-15,"arrest","violent",33
"1873",2019-02-16,"arrest","violent",20
"1874",2019-02-17,"arrest","violent",37
"1875",2019-02-18,"arrest","violent",19
"1876",2019-02-19,"arrest","violent",17
"1877",2019-02-20,"arrest","violent",17
"1878",2019-02-21,"arrest","violent",25
"1879",2019-02-22,"arrest","violent",36
"1880",2019-02-23,"arrest","violent",27
"1881",2019-02-24,"arrest","violent",15
"1882",2019-02-25,"arrest","violent",38
"1883",2019-02-26,"arrest","violent",29
"1884",2019-02-27,"arrest","violent",28
"1885",2019-02-28,"arrest","violent",23
"1886",2019-03-01,"arrest","violent",28
"1887",2019-03-02,"arrest","violent",15
"1888",2019-03-03,"arrest","violent",15
"1889",2019-03-04,"arrest","violent",16
"1890",2019-03-05,"arrest","violent",21
"1891",2019-03-06,"arrest","violent",31
"1892",2019-03-07,"arrest","violent",25
"1893",2019-03-08,"arrest","violent",33
"1894",2019-03-09,"arrest","violent",14
"1895",2019-03-10,"arrest","violent",16
"1896",2019-03-11,"arrest","violent",13
"1897",2019-03-12,"arrest","violent",35
"1898",2019-03-13,"arrest","violent",38
"1899",2019-03-14,"arrest","violent",26
"1900",2019-03-15,"arrest","violent",23
"1901",2019-03-16,"arrest","violent",22
"1902",2019-03-17,"arrest","violent",14
"1903",2019-03-18,"arrest","violent",29
"1904",2019-03-19,"arrest","violent",31
"1905",2019-03-20,"arrest","violent",18
"1906",2019-03-21,"arrest","violent",26
"1907",2019-03-22,"arrest","violent",23
"1908",2019-03-23,"arrest","violent",24
"1909",2019-03-24,"arrest","violent",9
"1910",2019-03-25,"arrest","violent",19
"1911",2019-03-26,"arrest","violent",26
"1912",2019-03-27,"arrest","violent",27
"1913",2019-03-28,"arrest","violent",23
"1914",2019-03-29,"arrest","violent",30
"1915",2019-03-30,"arrest","violent",21
"1916",2019-03-31,"arrest","violent",22
"1917",2019-04-01,"arrest","violent",20
"1918",2019-04-02,"arrest","violent",29
"1919",2019-04-03,"arrest","violent",26
"1920",2019-04-04,"arrest","violent",29
"1921",2019-04-05,"arrest","violent",26
"1922",2019-04-06,"arrest","violent",24
"1923",2019-04-07,"arrest","violent",13
"1924",2019-04-08,"arrest","violent",23
"1925",2019-04-09,"arrest","violent",15
"1926",2019-04-10,"arrest","violent",33
"1927",2019-04-11,"arrest","violent",14
"1928",2019-04-12,"arrest","violent",21
"1929",2019-04-13,"arrest","violent",25
"1930",2019-04-14,"arrest","violent",13
"1931",2019-04-15,"arrest","violent",18
"1932",2019-04-16,"arrest","violent",34
"1933",2019-04-17,"arrest","violent",29
"1934",2019-04-18,"arrest","violent",25
"1935",2019-04-19,"arrest","violent",22
"1936",2019-04-20,"arrest","violent",22
"1937",2019-04-21,"arrest","violent",20
"1938",2019-04-22,"arrest","violent",17
"1939",2019-04-23,"arrest","violent",35
"1940",2019-04-24,"arrest","violent",20
"1941",2019-04-25,"arrest","violent",42
"1942",2019-04-26,"arrest","violent",24
"1943",2019-04-27,"arrest","violent",26
"1944",2019-04-28,"arrest","violent",21
"1945",2019-04-29,"arrest","violent",21
"1946",2019-04-30,"arrest","violent",30
"1947",2019-05-01,"arrest","violent",50
"1948",2019-05-02,"arrest","violent",27
"1949",2019-05-03,"arrest","violent",30
"1950",2019-05-04,"arrest","violent",30
"1951",2019-05-05,"arrest","violent",20
"1952",2019-05-06,"arrest","violent",30
"1953",2019-05-07,"arrest","violent",41
"1954",2019-05-08,"arrest","violent",38
"1955",2019-05-09,"arrest","violent",41
"1956",2019-05-10,"arrest","violent",20
"1957",2019-05-11,"arrest","violent",27
"1958",2019-05-12,"arrest","violent",24
"1959",2019-05-13,"arrest","violent",28
"1960",2019-05-14,"arrest","violent",26
"1961",2019-05-15,"arrest","violent",23
"1962",2019-05-16,"arrest","violent",22
"1963",2019-05-17,"arrest","violent",23
"1964",2019-05-18,"arrest","violent",19
"1965",2019-05-19,"arrest","violent",37
"1966",2019-05-20,"arrest","violent",24
"1967",2019-05-21,"arrest","violent",19
"1968",2019-05-22,"arrest","violent",32
"1969",2019-05-23,"arrest","violent",21
"1970",2019-05-24,"arrest","violent",36
"1971",2019-05-25,"arrest","violent",30
"1972",2019-05-26,"arrest","violent",18
"1973",2019-05-27,"arrest","violent",23
"1974",2019-05-28,"arrest","violent",28
"1975",2019-05-29,"arrest","violent",29
"1976",2019-05-30,"arrest","violent",30
"1977",2019-05-31,"arrest","violent",22
"1978",2019-06-01,"arrest","violent",29
"1979",2019-06-02,"arrest","violent",23
"1980",2019-06-03,"arrest","violent",24
"1981",2019-06-04,"arrest","violent",14
"1982",2019-06-05,"arrest","violent",36
"1983",2019-06-06,"arrest","violent",29
"1984",2019-06-07,"arrest","violent",21
"1985",2019-06-08,"arrest","violent",38
"1986",2019-06-09,"arrest","violent",31
"1987",2019-06-10,"arrest","violent",28
"1988",2019-06-11,"arrest","violent",31
"1989",2019-06-12,"arrest","violent",27
"1990",2019-06-13,"arrest","violent",30
"1991",2019-06-14,"arrest","violent",22
"1992",2019-06-15,"arrest","violent",15
"1993",2019-06-16,"arrest","violent",16
"1994",2019-06-17,"arrest","violent",40
"1995",2019-06-18,"arrest","violent",28
"1996",2019-06-19,"arrest","violent",34
"1997",2019-06-20,"arrest","violent",46
"1998",2019-06-21,"arrest","violent",26
"1999",2019-06-22,"arrest","violent",21
"2000",2019-06-23,"arrest","violent",22
"2001",2019-06-24,"arrest","violent",28
"2002",2019-06-25,"arrest","violent",34
"2003",2019-06-26,"arrest","violent",40
"2004",2019-06-27,"arrest","violent",31
"2005",2019-06-28,"arrest","violent",26
"2006",2019-06-29,"arrest","violent",29
"2007",2019-06-30,"arrest","violent",22
"2008",2019-07-01,"arrest","violent",27
"2009",2019-07-02,"arrest","violent",31
"2010",2019-07-03,"arrest","violent",26
"2011",2019-07-04,"arrest","violent",25
"2012",2019-07-05,"arrest","violent",21
"2013",2019-07-06,"arrest","violent",13
"2014",2019-07-07,"arrest","violent",20
"2015",2019-07-08,"arrest","violent",19
"2016",2019-07-09,"arrest","violent",32
"2017",2019-07-10,"arrest","violent",26
"2018",2019-07-11,"arrest","violent",26
"2019",2019-07-12,"arrest","violent",25
"2020",2019-07-13,"arrest","violent",19
"2021",2019-07-14,"arrest","violent",22
"2022",2019-07-15,"arrest","violent",23
"2023",2019-07-16,"arrest","violent",22
"2024",2019-07-17,"arrest","violent",39
"2025",2019-07-18,"arrest","violent",31
"2026",2019-07-19,"arrest","violent",34
"2027",2019-07-20,"arrest","violent",24
"2028",2019-07-21,"arrest","violent",18
"2029",2019-07-22,"arrest","violent",29
"2030",2019-07-23,"arrest","violent",31
"2031",2019-07-24,"arrest","violent",25
"2032",2019-07-25,"arrest","violent",20
"2033",2019-07-26,"arrest","violent",21
"2034",2019-07-27,"arrest","violent",24
"2035",2019-07-28,"arrest","violent",22
"2036",2019-07-29,"arrest","violent",25
"2037",2019-07-30,"arrest","violent",25
"2038",2019-07-31,"arrest","violent",24
"2039",2019-08-01,"arrest","violent",28
"2040",2019-08-02,"arrest","violent",22
"2041",2019-08-03,"arrest","violent",18
"2042",2019-08-04,"arrest","violent",15
"2043",2019-08-05,"arrest","violent",21
"2044",2019-08-06,"arrest","violent",27
"2045",2019-08-07,"arrest","violent",31
"2046",2019-08-08,"arrest","violent",39
"2047",2019-08-09,"arrest","violent",29
"2048",2019-08-10,"arrest","violent",11
"2049",2019-08-11,"arrest","violent",21
"2050",2019-08-12,"arrest","violent",24
"2051",2019-08-13,"arrest","violent",17
"2052",2019-08-14,"arrest","violent",38
"2053",2019-08-15,"arrest","violent",47
"2054",2019-08-16,"arrest","violent",25
"2055",2019-08-17,"arrest","violent",11
"2056",2019-08-18,"arrest","violent",31
"2057",2019-08-19,"arrest","violent",27
"2058",2019-08-20,"arrest","violent",20
"2059",2019-08-21,"arrest","violent",26
"2060",2019-08-22,"arrest","violent",27
"2061",2019-08-23,"arrest","violent",25
"2062",2019-08-24,"arrest","violent",30
